duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class,difficulty,record_id,true_label,predicted_label,attack_probability,risk_level,error_type
0,tcp,ftp,SF,26,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59,31,0.53,0.07,0.02,0.0,0.0,0.0,0.0,0.0,guess_passwd,7,20411,attack,normal,0.9999999684018804,High Risk,False Negative
0,tcp,ftp_data,SF,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,13,0.83,0.33,0.83,0.15,0.0,0.0,0.0,0.0,warezmaster,6,20412,attack,normal,0.8233105072528379,High Risk,False Negative
0,tcp,http,SF,184,534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,normal,21,20413,normal,normal,0.9971601361093926,High Risk,True Negative
0,tcp,telnet,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,1,0.0,0.0,1.0,1.0,0.0,0.07,0.0,255,1,0.0,0.08,0.0,0.0,0.0,0.0,1.0,1.0,neptune,19,20414,attack,attack,0.011617472112286897,Low Risk,True Positive
0,tcp,telnet,RSTO,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,0.67,1.0,0.0,0.67,78,89,0.33,0.06,0.01,0.02,0.0,0.11,0.88,0.61,mscan,13,20415,attack,normal,0.9796511239799419,High Risk,False Negative
1,tcp,telnet,RSTO,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0,0.17,1.0,0.5,1.0,0.0,0.67,255,16,0.06,0.03,0.0,0.0,0.0,0.0,0.18,0.81,mscan,15,20416,attack,normal,0.9831936253545547,High Risk,False Negative
0,udp,other,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0.0,0.0,0.0,0.0,0.05,0.45,0.0,255,1,0.0,0.73,1.0,0.0,0.0,0.0,0.0,0.0,satan,17,20417,attack,normal,0.7241781415998453,High Risk,False Negative
7650,tcp,telnet,SF,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,163,0.64,0.03,0.0,0.0,0.33,0.52,0.11,0.08,processtable,18,20418,attack,normal,0.9983667887393597,High Risk,False Negative
0,udp,private,SF,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,normal,19,20419,normal,normal,0.935211929076699,High Risk,True Negative
0,tcp,imap4,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.0,0.0,1.0,1.0,1.0,0.0,1.0,45,12,0.27,0.07,0.02,0.0,0.0,0.0,0.64,1.0,mscan,12,20420,attack,attack,0.484447028878656,Medium Risk,True Positive
0,tcp,http,SF,322,1024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,28,0.0,0.0,0.0,0.0,1.0,0.0,0.07,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,20421,normal,normal,0.9868370506095843,High Risk,True Negative
0,tcp,http,SF,346,468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,187,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,normal,21,20422,normal,normal,0.9935683078852564,High Risk,True Negative
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,6,0.0,0.0,1.0,1.0,0.05,0.07,0.0,255,6,0.02,0.06,0.0,0.0,0.0,0.0,1.0,1.0,neptune,21,20423,attack,attack,0.001214813695172029,Low Risk,True Positive
282,tcp,ftp,SF,160,595,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,107,0.42,0.03,0.0,0.0,0.0,0.0,0.0,0.0,warezmaster,14,20424,attack,normal,0.9999999264508309,High Risk,False Negative
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,11,0.0,0.0,1.0,1.0,0.05,0.07,0.0,255,11,0.04,0.08,0.0,0.0,0.0,0.0,1.0,1.0,neptune,21,20425,attack,attack,0.00030024852514233026,Low Risk,True Positive
0,tcp,ldap,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,1.0,1.0,0.0,0.0,0.02,0.19,0.0,255,1,0.0,0.16,0.0,0.0,1.0,1.0,0.0,0.0,neptune,18,20426,attack,attack,1.0367887877676282e-05,Low Risk,True Positive
0,tcp,smtp,SF,1167,404,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,1,0.0,0.07,0.0,0.0,0.99,0.0,0.0,0.0,normal,18,20427,normal,normal,0.9827786087713017,High Risk,True Negative
0,udp,private,SF,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0.0,0.0,0.0,0.0,0.57,0.21,0.0,255,8,0.03,0.52,0.53,0.0,0.01,0.0,0.42,0.0,normal,6,20428,normal,attack,0.02670755461669396,Low Risk,False Positive
2074,tcp,http,RSTR,71104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,244,0.96,0.01,0.0,0.0,0.02,0.02,0.39,0.41,apache2,15,20429,attack,attack,0.029729589027885354,Low Risk,True Positive
0,tcp,http,SF,201,999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,23,0.0,0.0,0.0,0.0,1.0,0.0,0.09,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,20430,normal,normal,0.9875409296691966,High Risk,True Negative
0,tcp,http,SF,297,278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,8,0.0,0.0,0.0,0.0,1.0,0.0,0.38,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,20431,normal,normal,0.9837693466222738,High Risk,True Negative
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,13,0.0,0.0,1.0,1.0,0.12,0.06,0.0,255,13,0.05,0.05,0.0,0.0,0.0,0.0,1.0,1.0,neptune,21,20432,attack,attack,0.0018832438032242115,Low Risk,True Positive
1,tcp,smtp,SF,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.75,0.5,0.0,255,246,0.96,0.04,0.0,0.0,0.0,0.0,0.03,0.0,mailbomb,18,20433,attack,normal,0.9987535879234507,High Risk,False Negative
0,tcp,uucp_path,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,20,1.0,1.0,0.0,0.0,0.07,0.05,0.0,255,20,0.08,0.06,0.0,0.0,1.0,1.0,0.0,0.0,neptune,20,20434,attack,attack,3.336295528039228e-07,Low Risk,True Positive
280,tcp,ftp_data,SF,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,26,1.0,0.0,1.0,0.08,0.0,0.0,0.0,0.0,warezmaster,14,20435,attack,normal,0.8195127395863638,High Risk,False Negative
0,tcp,http,SF,245,1627,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,171,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,normal,21,20436,normal,normal,0.9932521825567328,High Risk,True Negative
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31,30,0.97,0.06,0.97,0.0,0.0,0.0,0.0,0.0,smurf,17,20437,attack,attack,0.00044960034025043886,Low Risk,True Positive
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,5,0.0,0.0,1.0,1.0,0.02,0.07,0.0,255,5,0.02,0.08,0.0,0.0,0.0,0.0,1.0,1.0,neptune,21,20438,attack,attack,0.00015948981821514325,Low Risk,True Positive
0,tcp,http,SF,294,2612,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,255,1.0,0.0,0.05,0.04,0.0,0.0,0.0,0.0,normal,21,20439,normal,normal,0.998002627219116,High Risk,True Negative
3,tcp,pop_3,SF,36,236,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,2,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,guess_passwd,0,20440,attack,normal,0.9903058042777786,High Risk,False Negative
0,udp,private,SF,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,snmpguess,15,20441,attack,normal,0.9345674637968838,High Risk,False Negative
0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0.0,0.0,0.0,0.0,0.14,0.14,0.0,255,3,0.01,0.56,0.98,0.0,0.0,0.0,0.01,0.0,normal,2,20442,normal,attack,0.0069924802237494015,Low Risk,False Positive
0,tcp,http,SF,210,1909,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,26,0.0,0.0,0.0,0.0,1.0,0.0,0.12,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,20443,normal,normal,0.9863508251843889,High Risk,True Negative
3,tcp,http,RSTR,32120,1460,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,241,0.95,0.01,0.0,0.0,0.0,0.0,0.05,0.05,back,11,20444,attack,attack,0.029911758036911866,Low Risk,True Positive
0,tcp,http,SF,236,398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,20445,normal,normal,0.990804055047717,High Risk,True Negative
1,tcp,smtp,SF,2575,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,226,166,0.73,0.02,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,20446,normal,normal,0.9904951970945249,High Risk,True Negative
0,tcp,http,SF,367,588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,255,1.0,0.0,0.12,0.06,0.0,0.0,0.0,0.0,normal,21,20447,normal,normal,0.9977640950118883,High Risk,True Negative
0,udp,private,SF,52,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,normal,17,20448,normal,attack,0.004846468339013327,Low Risk,False Positive
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,1,0.06,0.0,0.94,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.06,0.0,0.94,1.0,saint,19,20449,attack,attack,0.0012233383021362284,Low Risk,True Positive
0,tcp,smtp,SF,751,370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,31,174,0.81,0.1,0.03,0.01,0.0,0.0,0.0,0.0,normal,21,20450,normal,normal,0.9974404785097514,High Risk,True Negative
0,udp,private,SF,53,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,normal,17,20451,normal,attack,0.005457394106848741,Low Risk,False Positive
0,tcp,http,SF,196,1352,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,34,0.0,0.0,0.0,0.0,1.0,0.0,0.09,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,20452,normal,normal,0.987689077005702,High Risk,True Negative
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,11,1.0,1.0,0.0,0.0,0.07,0.05,0.0,255,11,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0.0,neptune,19,20453,attack,attack,6.623335304957916e-06,Low Risk,True Positive
0,udp,private,SF,54,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,203,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,normal,17,20454,normal,attack,0.14620114626956604,Low Risk,False Positive
0,tcp,http,SF,298,321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,20455,normal,normal,0.9892382654513789,High Risk,True Negative
0,udp,domain_u,SF,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,140,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,200,0.78,0.01,0.01,0.0,0.0,0.0,0.0,0.0,normal,20,20456,normal,normal,0.999722573815925,High Risk,True Negative
799,tcp,http,RSTR,74024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0.0,0.0,1.0,1.0,1.0,0.0,0.0,245,242,0.99,0.01,0.0,0.0,0.0,0.0,0.08,0.08,apache2,14,20457,attack,attack,0.04861527140076222,Low Risk,True Positive
6,tcp,smtp,SF,4024,405,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,35,152,0.8,0.09,0.03,0.01,0.0,0.0,0.0,0.0,normal,21,20458,normal,normal,0.996349807508367,High Risk,True Negative
0,udp,domain_u,SF,45,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,170,0.0,0.0,0.0,0.0,0.99,0.02,0.01,255,253,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal,18,20459,normal,normal,0.9998406583752925,High Risk,True Negative
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,17,1.0,1.0,0.0,0.0,0.07,0.07,0.0,255,17,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21,20460,attack,attack,8.765660086278545e-08,Low Risk,True Positive
0,udp,private,SF,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.67,0.67,0.0,255,252,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,snmpgetattack,0,20461,attack,normal,0.9405466002993943,High Risk,False Negative
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,18,0.0,0.0,1.0,1.0,0.14,0.06,0.0,255,18,0.07,0.06,0.0,0.0,0.0,0.0,1.0,1.0,neptune,21,20462,attack,attack,0.0013904663566563745,Low Risk,True Positive
4,tcp,pop_3,SF,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,250,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,guess_passwd,18,20463,attack,normal,0.9990255202742305,High Risk,False Negative
0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,105,1.0,0.0,1.0,0.27,0.0,0.0,0.0,0.0,saint,15,20464,attack,attack,0.0681880524707068,Low Risk,True Positive
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,18,1.0,1.0,0.0,0.0,0.07,0.06,0.0,255,18,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21,20465,attack,attack,5.805041676992985e-08,Low Risk,True Positive
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,16,0.0,0.0,1.0,1.0,0.07,0.06,0.0,255,16,0.06,0.07,0.0,0.0,0.0,0.0,1.0,1.0,neptune,21,20466,attack,attack,0.00026788828621636596,Low Risk,True Positive
0,tcp,smtp,SF,1100,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,137,176,0.77,0.04,0.01,0.01,0.0,0.0,0.0,0.0,normal,21,20467,normal,normal,0.9953313738098415,High Risk,True Negative
0,tcp,bgp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,9,1.0,1.0,0.0,0.0,0.03,0.06,0.0,255,9,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,neptune,19,20468,attack,attack,2.6597473848394436e-07,Low Risk,True Positive
1,tcp,smtp,SF,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,246,0.96,0.04,0.0,0.0,0.0,0.0,0.04,0.0,mailbomb,16,20469,attack,normal,0.9986816552015035,High Risk,False Negative
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,9,0.0,0.0,1.0,1.0,0.04,0.06,0.0,255,9,0.04,0.06,0.0,0.0,0.0,0.0,1.0,1.0,neptune,21,20470,attack,attack,0.00013647428957618137,Low Risk,True Positive
0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,13,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,ipsweep,17,20471,attack,attack,0.006128975266633212,Low Risk,True Positive
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,8,1.0,1.0,0.0,0.0,0.05,0.09,0.0,255,8,0.03,0.09,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21,20472,attack,attack,2.222224437143152e-07,Low Risk,True Positive
0,udp,private,SF,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,251,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,20473,normal,normal,0.9364248545245926,High Risk,True Negative
282,tcp,ftp,SF,160,597,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0.0,0.0,0.0,0.0,0.33,0.67,0.0,255,1,0.0,0.04,0.0,0.0,0.0,0.0,0.03,0.0,warezmaster,11,20474,attack,normal,0.9999996258705804,High Risk,False Negative
7779,tcp,telnet,SF,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,114,0.45,0.49,0.0,0.0,0.35,0.77,0.48,0.0,processtable,18,20475,attack,normal,0.9788725729411164,High Risk,False Negative
0,tcp,http,SF,296,430,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,16,0.0,0.0,0.0,0.0,1.0,0.0,0.25,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,20476,normal,normal,0.9862880000281216,High Risk,True Negative
0,tcp,ctf,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,5,0.0,0.0,1.0,1.0,0.02,0.06,0.0,255,5,0.02,0.06,0.0,0.0,0.0,0.0,1.0,1.0,neptune,18,20477,attack,attack,0.00030119788349519905,Low Risk,True Positive
0,tcp,http,SF,216,1856,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,17,0.0,0.0,0.0,0.0,1.0,0.0,0.12,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,20478,normal,normal,0.9875764525631557,High Risk,True Negative
0,tcp,http,SF,234,2593,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61,255,1.0,0.0,0.02,0.01,0.0,0.01,0.0,0.0,normal,21,20479,normal,normal,0.9977111297681523,High Risk,True Negative
280,tcp,ftp_data,SF,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,7,0.88,0.25,0.88,0.0,0.0,0.0,0.0,0.0,warezmaster,7,20480,attack,normal,0.8517414371162961,High Risk,False Negative
283,tcp,ftp,SF,160,597,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,96,0.38,0.03,0.0,0.0,0.02,0.0,0.01,0.0,warezmaster,13,20481,attack,normal,0.9999999153026983,High Risk,False Negative
0,tcp,imap4,RSTO,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,0.5,1.0,1.0,255,35,0.14,0.03,0.0,0.0,0.01,0.03,0.51,0.97,mscan,13,20482,attack,attack,0.01456456513426314,Low Risk,True Positive
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,14,0.0,0.0,1.0,1.0,0.05,0.06,0.0,255,14,0.05,0.06,0.0,0.0,0.0,0.0,1.0,1.0,neptune,21,20483,attack,attack,0.00014491945506280864,Low Risk,True Positive
0,tcp,http,SF,245,4368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,144,255,1.0,0.0,0.01,0.06,0.0,0.0,0.0,0.0,normal,21,20484,normal,normal,0.9932599374436046,High Risk,True Negative
0,tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.0,0.0,0.8,1.0,0.2,0.8,0.0,255,8,0.03,0.02,0.0,0.0,0.0,0.0,0.13,1.0,mscan,15,20485,attack,normal,0.8244394791821414,High Risk,False Negative
0,tcp,pop_3,RSTO,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,1.0,1.0,0.33,1.0,1.0,110,59,0.25,0.05,0.01,0.03,0.0,0.0,0.91,1.0,mscan,15,20486,attack,attack,0.4474079401994196,Medium Risk,True Positive
0,tcp,http,SF,326,1511,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,20487,normal,normal,0.9899947877200262,High Risk,True Negative
0,tcp,http,SF,334,1418,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,23,23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,20488,normal,normal,0.849351742529268,High Risk,True Negative
0,tcp,http,SF,243,5381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,normal,21,20489,normal,normal,0.9972585675305841,High Risk,True Negative
0,tcp,telnet,SF,128,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.01,0.01,0.02,0.02,guess_passwd,16,20490,attack,normal,0.9987522385578697,High Risk,False Negative
0,tcp,http,SF,283,4768,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,20491,normal,normal,0.989443043028906,High Risk,True Negative
0,udp,private,SF,54,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,177,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.69,0.0,0.0,0.0,0.0,0.0,normal,17,20492,normal,attack,0.22819372702063992,Low Risk,False Positive
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,164,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,smurf,21,20493,attack,attack,0.08811030639482999,Low Risk,True Positive
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,15,1.0,1.0,0.0,0.0,0.11,0.06,0.0,255,15,0.06,0.06,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21,20494,attack,attack,5.15291682469993e-07,Low Risk,True Positive
0,tcp,telnet,SF,127,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,193,0.76,0.02,0.0,0.0,0.0,0.0,0.02,0.03,guess_passwd,15,20495,attack,normal,0.9978355325799966,High Risk,False Negative
0,tcp,smtp,SF,990,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67,186,0.79,0.06,0.01,0.01,0.0,0.0,0.0,0.0,normal,21,20496,normal,normal,0.9994323334162608,High Risk,True Negative
2,tcp,telnet,SF,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0.0,0.09,0.0,0.82,1.0,0.0,1.0,189,95,0.5,0.02,0.01,0.0,0.0,0.0,0.63,0.27,mscan,8,20497,attack,attack,0.3732975186517642,Low Risk,True Positive
0,tcp,ftp_data,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,8,0.0,0.0,1.0,1.0,0.03,0.07,0.0,255,8,0.03,0.07,0.0,0.0,0.0,0.0,1.0,1.0,neptune,20,20498,attack,attack,0.04653274698649229,Low Risk,True Positive
8036,tcp,telnet,SF,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,79,0.31,0.03,0.0,0.0,0.01,0.03,0.11,0.16,processtable,8,20499,attack,normal,0.9990221316408913,High Risk,False Negative
0,udp,private,SF,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snmpguess,13,20500,attack,normal,0.9388459904334642,High Risk,False Negative
